county,state_po,fips,x2008,x2012,x2016,x2008_margin,x2012_margin,x2016_margin
Richmond,VA,51159,R,R,R,12.66,15.54,23.65
Richmond,VA,51760,D,D,D,59.06,57.26,63.47
Roanoke,VA,51161,R,R,R,21.11,25.21,27.59
Roanoke,VA,51770,D,D,D,23.4,22.77,19
Rockbridge,VA,51163,R,R,R,13.59,17.79,29.38
Rockingham,VA,51165,R,R,R,36.04,40.5,44.35
Russell,VA,51167,R,R,R,12.68,36.91,58.72
Salem,VA,51775,R,R,R,15.51,20.61,24.74
Scott,VA,51169,R,R,R,43.09,50.48,66
Shenandoah,VA,51171,R,R,R,26.49,31.33,43
Smyth,VA,51173,R,R,R,29.08,32.93,54.97
Southampton,VA,51175,R,R,R,2,3.2,16.22
Spotsylvania,VA,51177,R,R,R,6.87,11.52,16.65
Stafford,VA,51179,R,R,R,6.32,8.75,9.04
Staunton,VA,51790,D,D,D,2.17,4.07,1.78
Suffolk,VA,51800,D,D,D,13.23,15.15,12.2
Surry,VA,51181,D,D,D,22.27,21.01,10.71
Sussex,VA,51183,D,D,D,23.77,24.58,16.34
Tazewell,VA,51185,R,R,R,32.85,57.42,66.1
Virginia Beach,VA,51810,R,R,R,0.71,2.54,3.54
Warren,VA,51187,R,R,R,11.67,20.46,36.77
Washington,VA,51191,R,R,R,32.71,43.17,53.26
Waynesboro,VA,51820,R,R,R,10.26,10.81,11.27
Westmoreland,VA,51193,D,D,R,10.24,6.95,7.14
Williamsburg,VA,51830,D,D,D,29.1,28.67,43.02
Winchester,VA,51840,D,D,D,5.36,1.44,3.51
Wise,VA,51195,R,R,R,27.72,48.71,61.89
Wythe,VA,51197,R,R,R,32.82,36.75,54.53
York,VA,51199,R,R,R,18.09,20.68,17.11
Addison,VT,50001,D,D,D,39.17,39.39,31.12
Bennington,VT,50003,D,D,D,33.41,33.12,20.79
Caledonia,VT,50005,D,D,D,23.28,22.72,6.47
Chittenden,VT,50007,D,D,D,44.79,41.59,43.41
Essex,VT,50009,D,D,R,14.48,13.4,16.65
Franklin,VT,50011,D,D,D,24.82,23.39,2.8
Grand Isle,VT,50013,D,D,D,28.2,26.01,14.77
Lamoille,VT,50015,D,D,D,42.62,41.95,28.77
Orange,VT,50017,D,D,D,31.31,31.94,17.3
Orleans,VT,50019,D,D,D,27.53,24.04,0.22
Rutland,VT,50021,D,D,D,24.58,21.86,3.9
Washington,VT,50023,D,D,D,40.98,41.83,34.1
Windham,VT,50025,D,D,D,48.12,48.68,39.26
Windsor,VT,50027,D,D,D,39.66,37.97,29.91
Adams,WA,53001,R,R,R,34.38,34.03,38.42
Asotin,WA,53003,R,R,R,13.42,16.68,26.78
Benton,WA,53005,R,R,R,26.14,26.79,26.03
Chelan,WA,53007,R,R,R,11.97,16.4,15.22
Clallam,WA,53009,D,D,R,3.3,0.38,2.83
Clark,WA,53011,D,D,D,6.1,0.23,0.16
Columbia,WA,53013,R,R,R,36.49,40.86,44.5
Cowlitz,WA,53015,D,D,R,11.15,4.44,13.74
Douglas,WA,53017,R,R,R,21.37,28.5,30.14
Ferry,WA,53019,R,R,R,12.82,20.38,30.66
Franklin,WA,53021,R,R,R,23.74,23.63,18.21
Garfield,WA,53023,R,R,R,42.46,45.15,45.91
Grant,WA,53025,R,R,R,27.52,32.3,37.78
Grays Harbor,WA,53027,D,D,R,14.56,14.11,7.22
Island,WA,53029,D,D,D,6.24,4.45,5.82
Jefferson,WA,53031,D,D,D,34.63,31.94,32.64
King,WA,53033,D,D,D,42.14,40.56,50.27
Kitsap,WA,53035,D,D,D,12.33,11.7,11.37
Kittitas,WA,53037,R,R,R,8.06,10.09,13.77
Klickitat,WA,53039,D,R,R,0.21,6.99,14.81
Lewis,WA,53041,R,R,R,19.17,22.88,36.13
Lincoln,WA,53043,R,R,R,29.63,40.7,50.13
Mason,WA,53045,D,D,R,8.66,7.09,6
Okanogan,WA,53047,R,R,R,7.02,12.54,19.38
Pacific,WA,53049,D,D,R,14.07,11.52,6.91
Pend Oreille,WA,53051,R,R,R,17.63,21.66,35.86
Pierce,WA,53053,D,D,D,12.18,11.07,7.38
San Juan,WA,53055,D,D,D,41.93,37.89,41.62
Skagit,WA,53057,D,D,D,9.6,6.54,3.49
Skamania,WA,53059,D,R,R,5.34,1.08,12.34
Snohomish,WA,53061,D,D,D,18.91,16.83,16.65
Spokane,WA,53063,R,R,R,1.15,5.8,8.65
Stevens,WA,53065,R,R,R,20.74,26.75,41.43
Thurston,WA,53067,D,D,D,21.72,19.48,15.59
Wahkiakum,WA,53069,D,R,R,0.7,1.09,21.71
Walla Walla,WA,53071,R,R,R,16.59,19.44,15.57
Whatcom,WA,53073,D,D,D,17.97,13.96,18
Whitman,WA,53075,D,R,D,5.49,2.75,4.29
Yakima,WA,53077,R,R,R,10.58,11.72,13.43
Adams,WI,55001,D,D,R,18.35,8.73,21.77
Ashland,WI,55003,D,D,D,37.14,30.81,11.53
Barron,WI,55005,D,R,R,7.08,2.44,25.29
Bayfield,WI,55007,D,D,D,27.53,24.83,8.7
Brown,WI,55009,D,R,R,9.15,1.79,10.73
Buffalo,WI,55011,D,D,R,14.66,2.93,21.72
Burnett,WI,55013,D,R,R,1.58,6.5,28.18
Calumet,WI,55015,D,R,R,2.16,11.54,21.4
Chippewa,WI,55017,D,R,R,9.09,0.27,19.08
Clark,WI,55019,D,R,R,7.55,8.98,32.5
Columbia,WI,55021,D,D,R,15.26,13.58,2.13
Crawford,WI,55023,D,D,R,27.03,19.98,5.41
Dane,WI,55025,D,D,D,46.98,43.54,47.17
Dodge,WI,55027,R,R,R,8.95,14.5,29.43
Door,WI,55029,D,D,R,17.33,6.99,3.17
Douglas,WI,55031,D,D,D,33.22,31.27,7.49
Dunn,WI,55033,D,D,R,14.95,4.97,11.14
Eau Claire,WI,55035,D,D,D,22.15,13.52,7.26
Florence,WI,55037,R,R,R,14.08,26.36,46.33
Fond du Lac,WI,55039,R,R,R,8.98,14.94,26.6
Forest,WI,55041,D,D,R,15.16,5.44,26.52
Grant,WI,55043,D,D,R,23.88,13.77,9.47
Green,WI,55045,D,D,D,25.75,17.33,2.26
Green Lake,WI,55047,R,R,R,14.61,20.56,37.41
Iowa,WI,55049,D,D,D,34.74,30.46,15.17
Iron,WI,55051,D,R,R,13.11,0.17,23.36
Jackson,WI,55053,D,D,R,21.84,15.01,11.71
Jefferson,WI,55055,D,R,R,0.82,7.59,15.87
Juneau,WI,55057,D,D,R,9,7.03,26
Kenosha,WI,55059,D,D,R,18.06,12.23,0.33
Kewaunee,WI,55061,D,R,R,11.04,5.38,27.82
La Crosse,WI,55063,D,D,D,23.45,17.24,9.56
Lafayette,WI,55065,D,D,R,22.32,15.37,8.99
Langlade,WI,55067,D,R,R,0.97,11.82,31.35
Lincoln,WI,55069,D,D,R,12.48,0.71,20.6
Manitowoc,WI,55071,D,R,R,7.53,2.82,21.53
Marathon,WI,55073,D,R,R,8.86,6.09,18.03
Marinette,WI,55075,D,R,R,6.91,3.55,33.68
Marquette,WI,55077,D,D,R,5.28,0.27,24.14
Menominee,WI,55078,D,D,D,74.03,73.49,57.39
Milwaukee,WI,55079,D,D,D,35.85,36.04,37.01
Monroe,WI,55081,D,R,R,8,0.82,21.88
Oconto,WI,55083,D,R,R,6.18,9.45,36.89
Oneida,WI,55085,D,R,R,10.38,2.15,18.69
Outagamie,WI,55087,D,R,R,11.6,1.81,12.57
Ozaukee,WI,55089,R,R,R,21.72,30.31,18.82
Pepin,WI,55091,D,D,R,12.89,2.22,23.03
Pierce,WI,55093,D,R,R,9.01,0.77,13.57
Polk,WI,55095,R,R,R,1.79,8.95,27.45
Portage,WI,55097,D,D,D,27.92,13.88,3.16
Price,WI,55099,D,D,R,13.4,0.04,24.98
Racine,WI,55101,D,D,R,7.41,3.54,4.35
Richland,WI,55103,D,D,R,20.63,16.13,5.54
Rock,WI,55105,D,D,D,29.26,23.18,10.33
Rusk,WI,55107,D,R,R,8.28,3.88,33.77
Sauk,WI,55111,D,D,R,23.04,18.47,0.32
Sawyer,WI,55113,D,D,R,6.23,0.49,18.43
Shawano,WI,55115,D,R,R,3.59,9.97,33.85
Sheboygan,WI,55117,R,R,R,0.65,9.82,15.93
St. Croix,WI,55109,R,R,R,3.7,12.1,18.38
Taylor,WI,55119,R,R,R,0.25,19.32,44.19
Trempealeau,WI,55121,D,D,R,26.39,14.08,12.64
Vernon,WI,55123,D,D,R,22,14.73,4.53
Vilas,WI,55125,R,R,R,4.1,12.99,24.97
Walworth,WI,55127,R,R,R,2.59,12.34,19.77
Washburn,WI,55129,D,R,R,4.28,2.71,23.17
Washington,WI,55131,R,R,R,29.58,40.13,39.58
Waukesha,WI,55133,R,R,R,25.68,34.45,26.49
Waupaca,WI,55135,D,R,R,2.82,18.81,29.78
Waushara,WI,55137,D,R,R,0.83,10.18,32.31
Winnebago,WI,55139,D,D,R,11.66,3.73,7.34
Wood,WI,55141,D,R,R,13.13,2.89,19.24
Barbour,WV,54001,R,R,R,20.31,35.69,54.59
Berkeley,WV,54003,R,R,R,13,21.2,37.16
Boone,WV,54005,D,R,R,10.72,31.49,54.29
Braxton,WV,54007,D,R,R,1.39,15.13,43.54
Brooke,WV,54009,R,R,R,2.48,11.35,42.2
Cabell,WV,54011,R,R,R,10.12,13.74,25.4
Calhoun,WV,54013,R,R,R,15.36,22.7,60.34
Clay,WV,54015,R,R,R,10.23,34.53,58.28
Doddridge,WV,54017,R,R,R,49.14,56.16,70.28
Fayette,WV,54019,R,R,R,2.74,20.83,39.56
Gilmer,WV,54021,R,R,R,17.49,30.09,53.13
Grant,WV,54023,R,R,R,51.42,66.83,77.36
Greenbrier,WV,54025,R,R,R,12.28,24.84,41.17
Hampshire,WV,54027,R,R,R,26.82,40.37,59.39
Hancock,WV,54029,R,R,R,15.23,21.45,44.46
Hardy,WV,54031,R,R,R,27.28,39.74,55.27
Harrison,WV,54033,R,R,R,13.31,23.5,39.54
Jackson,WV,54035,R,R,R,18.69,30.79,52.16
Jefferson,WV,54037,D,R,R,4.82,3.88,15.26
Kanawha,WV,54039,R,R,R,0.43,11.83,20.59
Lewis,WV,54041,R,R,R,33.7,41.98,56.68
Lincoln,WV,54043,R,R,R,8.9,31.62,54.46
Logan,WV,54045,R,R,R,10.79,39.79,63.15
Marion,WV,54049,D,R,R,0.5,14.37,33.45
Marshall,WV,54051,R,R,R,12.59,28.27,51.06
Mason,WV,54053,R,R,R,12.91,20.05,54.71
McDowell,WV,54047,D,R,R,8.52,29.9,51.44
Mercer,WV,54055,R,R,R,27.57,47.09,55.26
Mineral,WV,54057,R,R,R,33.48,45.07,60.71
Mingo,WV,54059,R,R,R,12.05,42.62,68.78
Monongalia,WV,54061,D,R,R,3.85,9.55,10.36
Monroe,WV,54063,R,R,R,24.81,41.46,57.4
Morgan,WV,54065,R,R,R,23.46,30.52,54.34
Nicholas,WV,54067,R,R,R,4.78,36.81,57.01
Ohio,WV,54069,R,R,R,10.75,22.23,31.48
Pendleton,WV,54071,R,R,R,21.35,31.52,51.75
Pleasants,WV,54073,R,R,R,21.18,30.63,55.14
Pocahontas,WV,54075,R,R,R,12.71,24.58,43.01
Preston,WV,54077,R,R,R,26.45,44.45,55.83
Putnam,WV,54079,R,R,R,23.52,37.07,47.82
Raleigh,WV,54081,R,R,R,25.87,44.66,52.69
Randolph,WV,54083,R,R,R,14.04,28.88,45
Ritchie,WV,54085,R,R,R,46.36,56.84,71.39
Roane,WV,54087,R,R,R,7.77,20.67,48.77
Summers,WV,54089,R,R,R,11.31,28.72,46.59
Taylor,WV,54091,R,R,R,18.43,32.14,49.59
Tucker,WV,54093,R,R,R,23.81,41.3,52.2
Tyler,WV,54095,R,R,R,31.38,43.43,68.12
Upshur,WV,54097,R,R,R,33.29,45.7,56.83
Wayne,WV,54099,R,R,R,18.21,26.92,51.34
Webster,WV,54101,D,R,R,5.43,27.7,58.63
Wetzel,WV,54103,R,R,R,6.2,21.45,50.44
Wirt,WV,54105,R,R,R,30.7,34.59,62.96
Wood,WV,54107,R,R,R,28.67,32.24,47.83
Wyoming,WV,54109,R,R,R,25.05,55.64,70.04
Albany,WY,56001,D,R,R,4.12,2.5,4.17
Big Horn,WY,56003,R,R,R,54.99,64.18,65.13
Campbell,WY,56005,R,R,R,61.16,72.79,79.42
Carbon,WY,56007,R,R,R,28.91,31.31,49.11
Converse,WY,56009,R,R,R,54.48,62.34,72.92
Crook,WY,56011,R,R,R,63.55,72.81,80.37
Fremont,WY,56013,R,R,R,28.6,33.9,40.93
Goshen,WY,56015,R,R,R,35.37,46.85,60.28
Hot Springs,WY,56017,R,R,R,47.39,54.55,59.51
Johnson,WY,56019,R,R,R,55.45,61.38,64.27
Laramie,WY,56021,R,R,R,20.28,24.32,32.4
Lincoln,WY,56023,R,R,R,54.11,67.96,63.93
Natrona,WY,56025,R,R,R,34.15,40.69,50.9
Niobrara,WY,56027,R,R,R,59.28,64.42,76.18
Park,WY,56029,R,R,R,47.06,56.87,56.84
Platte,WY,56031,R,R,R,34.7,42.22,60.01
Sheridan,WY,56033,R,R,R,38.03,46.43,50.58
Sublette,WY,56035,R,R,R,54.4,61.81,62.98
Sweetwater,WY,56037,R,R,R,27.32,39.38,52.09
Teton,WY,56039,D,D,D,23.52,11.82,26.87
Uinta,WY,56041,R,R,R,40.94,58.4,58.47
Washakie,WY,56043,R,R,R,46.68,56.29,62.38
Weston,WY,56045,R,R,R,57.41,71.42,77.54
